"","percent_sector","SupportSetting","DH_GEOGRAPHY_NAME","ActivityProvision","ITEMVALUE","year"
"284",25.6043413912186,"Residential","BRENT","In House",4152,2002
"285",NA,"Residential","BROMLEY","In House",NA,2002
"286",25.9763548030609,"Residential","CROYDON","In House",12458,2002
"287",37.7666999002991,"Residential","EALING","In House",9470,2002
"288",20.9204097714736,"Residential","ENFIELD","In House",6637,2002
"289",13.2291241228233,"Residential","HARINGEY","In House",3563,2002
"290",3.09272776426061,"Residential","HARROW","In House",572,2002
"291",31.028457314029,"Residential","HAVERING","In House",6215,2002
"292",4.81012658227848,"Residential","HILLINGDON","In House",988,2002
"293",42.0173484937288,"Residential","HOUNSLOW","In House",7169,2002
"294",40.4109589041096,"Residential","KINGSTON UPON THAMES","In House",5841,2002
"295",NA,"Residential","MERTON","In House",NA,2002
"296",20.3190084323885,"Residential","NEWHAM","In House",4000,2002
"297",8.17051509769094,"Residential","REDBRIDGE","In House",2162,2002
"298",4.09564393939394,"Residential","RICHMOND UPON THAMES","In House",692,2002
"299",34.7058478503138,"Residential","SUTTON","In House",5917,2002
"300",34.2685370741483,"Residential","WALTHAM FOREST","In House",8892,2002
"301",18.6111111111111,"Residential","BARNSLEY","In House",8710,2003
"302",31.0239109073043,"Residential","BIRMINGHAM","In House",47358,2003
"303",24.3722407395761,"Residential","BOLTON","In House",11626.29,2003
"304",26.5187018083205,"Residential","BRADFORD","In House",21220,2003
"305",31.911532385466,"Residential","BURY","In House",10504,2003
"306",13.4290513771354,"Residential","CALDERDALE","In House",4237,2003
"307",44.4139669360219,"Residential","COVENTRY","In House",23964,2003
"308",25.4187850675525,"Residential","DONCASTER","In House",12549,2003
"309",23.4556312289041,"Residential","DUDLEY","In House",11744,2003
"310",24.4836942867193,"Residential","GATESHEAD","In House",9745,2003
"311",24.2228829055176,"Residential","KIRKLEES","In House",17354,2003
"312",0,"Residential","KNOWSLEY","In House",0,2003
"313",37.9784149640734,"Residential","LEEDS","In House",39166,2003
"314",5.89658714758589,"Residential","LIVERPOOL","In House",5166,2003
"315",1.87369381921257,"Residential","MANCHESTER","In House",1560,2003
"316",8.83996765208015,"Residential","NEWCASTLE UPON TYNE","In House",4919,2003
"317",16.2574892578322,"Residential","NORTH TYNESIDE","In House",8059,2003
"318",9.53792502179599,"Residential","OLDHAM","In House",4376,2003
"319",20.0357255437638,"Residential","ROCHDALE","In House",9534,2003
"320",23.8541666666667,"Residential","ROTHERHAM","In House",11908,2003
"321",22.4135605413426,"Residential","SALFORD","In House",9970,2003
"322",32.9512893982808,"Residential","SANDWELL","In House",14950,2003
"323",10.3793881513355,"Residential","SEFTON","In House",5934,2003
"324",20.6294631049987,"Residential","SHEFFIELD","In House",20280,2003
"325",9.26738957947633,"Residential","SOLIHULL","In House",1752,2003
"326",27.0803197563761,"Residential","SOUTH TYNESIDE","In House",10671,2003
"327",42.3654265192478,"Residential","ST HELENS","In House",10499,2003
"328",0,"Residential","STOCKPORT","In House",0,2003
