"","Service","SupportSetting","DH_GEOGRAPHY_NAME","Sector","Expenditure","year","percent_sector"
"79895",NA,"U65 MENTAL HEALTH","REDBRIDGE","Total",11852,2019,100
"79896",NA,"U65 PHYSICAL DISABILITY","REDBRIDGE","Total",18830,2019,100
"79897",NA,"U65 TOTAL","REDBRIDGE","In House",2134,2019,5.78963075503947
"79898",NA,"U65 LEARNING DISABILITY","REDBRIDGE","In House",3204,2019,4.02730118028583
"79899",NA,"U65 MENTAL HEALTH","REDBRIDGE","In House",0,2019,0
"79900",NA,"U65 PHYSICAL DISABILITY","REDBRIDGE","In House",1064,2019,5.65055762081784
"79901",NA,"U65 TOTAL","REDBRIDGE","External",34725,2019,94.2103692449605
"79902",NA,"U65 LEARNING DISABILITY","REDBRIDGE","External",49072,2019,61.6815616476237
"79903",NA,"U65 MENTAL HEALTH","REDBRIDGE","External",7808,2019,65.8791765102936
"79904",NA,"U65 PHYSICAL DISABILITY","REDBRIDGE","External",11480,2019,60.9665427509294
"79905",NA,"U65 TOTAL","REDCAR AND CLEVELAND","Total",21298,2019,100
"79906",NA,"U65 LEARNING DISABILITY","REDCAR AND CLEVELAND","Total",45633,2019,100
"79907",NA,"U65 MENTAL HEALTH","REDCAR AND CLEVELAND","Total",7929,2019,100
"79908",NA,"U65 PHYSICAL DISABILITY","REDCAR AND CLEVELAND","Total",9675,2019,100
"79909",NA,"U65 TOTAL","REDCAR AND CLEVELAND","In House",1776,2019,8.33881115597709
"79910",NA,"U65 LEARNING DISABILITY","REDCAR AND CLEVELAND","In House",3552,2019,7.78384064164092
"79911",NA,"U65 MENTAL HEALTH","REDCAR AND CLEVELAND","In House",0,2019,0
"79912",NA,"U65 PHYSICAL DISABILITY","REDCAR AND CLEVELAND","In House",0,2019,0
"79913",NA,"U65 TOTAL","REDCAR AND CLEVELAND","External",19522,2019,91.6611888440229
"79914",NA,"U65 LEARNING DISABILITY","REDCAR AND CLEVELAND","External",26866,2019,58.8740604387176
"79915",NA,"U65 MENTAL HEALTH","REDCAR AND CLEVELAND","External",5286,2019,66.6666666666667
"79916",NA,"U65 PHYSICAL DISABILITY","REDCAR AND CLEVELAND","External",6450,2019,66.6666666666667
"79917",NA,"U65 TOTAL","RICHMOND UPON THAMES","Total",28128.5129,2019,100
"79918",NA,"U65 LEARNING DISABILITY","RICHMOND UPON THAMES","Total",52671,2019,100
"79919",NA,"U65 MENTAL HEALTH","RICHMOND UPON THAMES","Total",11853,2019,100
"79920",NA,"U65 PHYSICAL DISABILITY","RICHMOND UPON THAMES","Total",18209.025794,2019,100
"79921",NA,"U65 TOTAL","RICHMOND UPON THAMES","In House",1175,2019,4.17725602550428
"79922",NA,"U65 LEARNING DISABILITY","RICHMOND UPON THAMES","In House",256,2019,0.486035959066659
"79923",NA,"U65 MENTAL HEALTH","RICHMOND UPON THAMES","In House",50,2019,0.42183413481819
"79924",NA,"U65 PHYSICAL DISABILITY","RICHMOND UPON THAMES","In House",2040,2019,11.2032352695782
"79925",NA,"U65 TOTAL","RICHMOND UPON THAMES","External",26953.5129,2019,95.8227439744957
"79926",NA,"U65 LEARNING DISABILITY","RICHMOND UPON THAMES","External",34858,2019,66.1806307076
"79927",NA,"U65 MENTAL HEALTH","RICHMOND UPON THAMES","External",7852,2019,66.2448325318485
"79928",NA,"U65 PHYSICAL DISABILITY","RICHMOND UPON THAMES","External",10099.025794,2019,55.4616480214318
"79929",NA,"U65 TOTAL","ROCHDALE","Total",36107.747,2019,100
"79930",NA,"U65 LEARNING DISABILITY","ROCHDALE","Total",76129.966,2019,100
"79931",NA,"U65 MENTAL HEALTH","ROCHDALE","Total",13527.362,2019,100
"79932",NA,"U65 PHYSICAL DISABILITY","ROCHDALE","Total",16116.352,2019,100
"79933",NA,"U65 TOTAL","ROCHDALE","In House",855.651,2019,2.3697158396507
"79934",NA,"U65 LEARNING DISABILITY","ROCHDALE","In House",0,2019,0
"79935",NA,"U65 MENTAL HEALTH","ROCHDALE","In House",1711.302,2019,12.6506705446339
"79936",NA,"U65 PHYSICAL DISABILITY","ROCHDALE","In House",0,2019,0
"79937",NA,"U65 TOTAL","ROCHDALE","External",35252.096,2019,97.6302841603493
"79938",NA,"U65 LEARNING DISABILITY","ROCHDALE","External",50752.966,2019,66.6662139321066
"79939",NA,"U65 MENTAL HEALTH","ROCHDALE","External",7307.06,2019,54.0168881412355
"79940",NA,"U65 PHYSICAL DISABILITY","ROCHDALE","External",10744.352,2019,66.6673947057002
"79941",NA,"U65 TOTAL","ROTHERHAM","Total",36350.7995,2019,100
"79942",NA,"U65 LEARNING DISABILITY","ROTHERHAM","Total",77828.874,2019,100
"79943",NA,"U65 MENTAL HEALTH","ROTHERHAM","Total",9082.388,2019,100
"79944",NA,"U65 PHYSICAL DISABILITY","ROTHERHAM","Total",23254.143,2019,100
"79945",NA,"U65 TOTAL","ROTHERHAM","In House",5288.179,2019,14.5476277626301
"79946",NA,"U65 LEARNING DISABILITY","ROTHERHAM","In House",9806.49,2019,12.6000666539259
"79947",NA,"U65 MENTAL HEALTH","ROTHERHAM","In House",634.534,2019,6.9864225135504
"79948",NA,"U65 PHYSICAL DISABILITY","ROTHERHAM","In House",131.942,2019,0.567391367637156
"79949",NA,"U65 TOTAL","ROTHERHAM","External",31062.6205,2019,85.4523722373699
"79950",NA,"U65 LEARNING DISABILITY","ROTHERHAM","External",41598.43,2019,53.448582591597
"79951",NA,"U65 MENTAL HEALTH","ROTHERHAM","External",5322.396,2019,58.6012841556648
"79952",NA,"U65 PHYSICAL DISABILITY","ROTHERHAM","External",15204.412,2019,65.3836694820359
"79953",NA,"U65 TOTAL","RUTLAND","Total",4971.467889,2019,100
"79954",NA,"U65 LEARNING DISABILITY","RUTLAND","Total",11081.890044,2019,100
"79955",NA,"U65 MENTAL HEALTH","RUTLAND","Total",288.08,2019,100
"79956",NA,"U65 PHYSICAL DISABILITY","RUTLAND","Total",2924.8628744,2019,100
"79957",NA,"U65 TOTAL","RUTLAND","In House",1283.260962,2019,25.8125163563739
"79958",NA,"U65 LEARNING DISABILITY","RUTLAND","In House",2136.521924,2019,19.2794001340662
"79959",NA,"U65 MENTAL HEALTH","RUTLAND","In House",24,2019,8.33101916134407
"79960",NA,"U65 PHYSICAL DISABILITY","RUTLAND","In House",406,2019,13.8809926288693
"79961",NA,"U65 TOTAL","RUTLAND","External",3688.206927,2019,74.1874836436261
"79962",NA,"U65 LEARNING DISABILITY","RUTLAND","External",5252.36812,2019,47.3959595262701
"79963",NA,"U65 MENTAL HEALTH","RUTLAND","External",168.08,2019,58.3449041932796
"79964",NA,"U65 PHYSICAL DISABILITY","RUTLAND","External",1543.8628744,2019,52.7841112796341
"79965",NA,"U65 TOTAL","SALFORD","Total",34445.0438707,2019,100
"79966",NA,"U65 LEARNING DISABILITY","SALFORD","Total",66740.7473586,2019,100
"79967",NA,"U65 MENTAL HEALTH","SALFORD","Total",16681.56262564,2019,100
"79968",NA,"U65 PHYSICAL DISABILITY","SALFORD","Total",17487.8716453,2019,100
"79969",NA,"U65 TOTAL","SALFORD","In House",0,2019,0
"79970",NA,"U65 LEARNING DISABILITY","SALFORD","In House",0,2019,0
"79971",NA,"U65 MENTAL HEALTH","SALFORD","In House",0,2019,0
"79972",NA,"U65 PHYSICAL DISABILITY","SALFORD","In House",0,2019,0
"79973",NA,"U65 TOTAL","SALFORD","External",34445.0438707,2019,100
"79974",NA,"U65 LEARNING DISABILITY","SALFORD","External",44568.7473586,2019,66.7789156137716
"79975",NA,"U65 MENTAL HEALTH","SALFORD","External",11162.56262564,2019,66.9155694591995
"79976",NA,"U65 PHYSICAL DISABILITY","SALFORD","External",11732.8716453,2019,67.0914785016352
"79977",NA,"U65 TOTAL","SANDWELL","Total",38200,2019,100
"79978",NA,"U65 LEARNING DISABILITY","SANDWELL","Total",79479,2019,100
"79979",NA,"U65 MENTAL HEALTH","SANDWELL","Total",14258,2019,100
"79980",NA,"U65 PHYSICAL DISABILITY","SANDWELL","Total",24911,2019,100
"79981",NA,"U65 TOTAL","SANDWELL","In House",2238,2019,5.8586387434555
"79982",NA,"U65 LEARNING DISABILITY","SANDWELL","In House",2828,2019,3.55817259905132
"79983",NA,"U65 MENTAL HEALTH","SANDWELL","In House",0,2019,0
"79984",NA,"U65 PHYSICAL DISABILITY","SANDWELL","In House",1228,2019,4.92954919513468
"79985",NA,"U65 TOTAL","SANDWELL","External",35638,2019,93.2931937172775
"79986",NA,"U65 LEARNING DISABILITY","SANDWELL","External",49464,2019,62.235307439701
"79987",NA,"U65 MENTAL HEALTH","SANDWELL","External",9106,2019,63.8658998457007
"79988",NA,"U65 PHYSICAL DISABILITY","SANDWELL","External",10220,2019,41.0260527477821
"79989",NA,"U65 TOTAL","SEFTON","Total",47053.008,2019,100
"79990",NA,"U65 LEARNING DISABILITY","SEFTON","Total",55903.096,2019,100
"79991",NA,"U65 MENTAL HEALTH","SEFTON","Total",12054.398,2019,100
"79992",NA,"U65 PHYSICAL DISABILITY","SEFTON","Total",24813.996,2019,100
"79993",NA,"U65 TOTAL","SEFTON","In House",1345.414,2019,2.85935810947517
"79994",NA,"U65 LEARNING DISABILITY","SEFTON","In House",1655.686,2019,2.96170716555663
"79995",NA,"U65 MENTAL HEALTH","SEFTON","In House",134.926,2019,1.1193093176449
"79996",NA,"U65 PHYSICAL DISABILITY","SEFTON","In House",891.75,2019,3.59373798561102
"79997",NA,"U65 TOTAL","SEFTON","External",45707.594,2019,97.1406418905248
"79998",NA,"U65 LEARNING DISABILITY","SEFTON","External",54247.41,2019,97.0382928344434
"79999",NA,"U65 MENTAL HEALTH","SEFTON","External",11919.472,2019,98.8806906823551
"80000",NA,"U65 PHYSICAL DISABILITY","SEFTON","External",23922.246,2019,96.406262014389
"80001",NA,"U65 TOTAL","SHEFFIELD","Total",82854.107,2019,100
"80002",NA,"U65 LEARNING DISABILITY","SHEFFIELD","Total",168717.952,2019,100
"80003",NA,"U65 MENTAL HEALTH","SHEFFIELD","Total",26539.618,2019,100
"80004",NA,"U65 PHYSICAL DISABILITY","SHEFFIELD","Total",47764.908,2019,100
"80005",NA,"U65 TOTAL","SHEFFIELD","In House",3796.076,2019,4.58163890415233
"80006",NA,"U65 LEARNING DISABILITY","SHEFFIELD","In House",4500.216,2019,2.66730122470903
"80007",NA,"U65 MENTAL HEALTH","SHEFFIELD","In House",288.398,2019,1.08666974784641
"80008",NA,"U65 PHYSICAL DISABILITY","SHEFFIELD","In House",2687.804,2019,5.6271520506226
"80009",NA,"U65 TOTAL","SHEFFIELD","External",78789.993,2019,95.0948551047687
"80010",NA,"U65 LEARNING DISABILITY","SHEFFIELD","External",107978.42,2019,63.9993662322312
"80011",NA,"U65 MENTAL HEALTH","SHEFFIELD","External",16868.604,2019,63.5600859062855
"80012",NA,"U65 PHYSICAL DISABILITY","SHEFFIELD","External",29155.482,2019,61.0395439262649
"80013",NA,"U65 TOTAL","SHROPSHIRE","Total",48456.110411,2019,100
"80014",NA,"U65 LEARNING DISABILITY","SHROPSHIRE","Total",109544.553761,2019,100
"80015",NA,"U65 MENTAL HEALTH","SHROPSHIRE","Total",5888.48472337,2019,100
"80016",NA,"U65 PHYSICAL DISABILITY","SHROPSHIRE","Total",28394.7871916,2019,100
"80017",NA,"U65 TOTAL","SHROPSHIRE","In House",1860.9796177,2019,3.84054684108021
"80018",NA,"U65 LEARNING DISABILITY","SHROPSHIRE","In House",3376.843427996,2019,3.08262100858384
"80019",NA,"U65 MENTAL HEALTH","SHROPSHIRE","In House",0,2019,0
"80020",NA,"U65 PHYSICAL DISABILITY","SHROPSHIRE","In House",345.11580582,2019,1.21541958913534
"80021",NA,"U65 TOTAL","SHROPSHIRE","External",46593.325313,2019,96.1557271473091
"80022",NA,"U65 LEARNING DISABILITY","SHROPSHIRE","External",69771.467766,2019,63.6923200383149
"80023",NA,"U65 MENTAL HEALTH","SHROPSHIRE","External",3925.65648237,2019,66.6666666687611
"80024",NA,"U65 PHYSICAL DISABILITY","SHROPSHIRE","External",18584.7423219,2019,65.4512470774844
"80025",NA,"U65 TOTAL","SLOUGH","Total",18107,2019,100
"80026",NA,"U65 LEARNING DISABILITY","SLOUGH","Total",37624.21743,2019,100
"80027",NA,"U65 MENTAL HEALTH","SLOUGH","Total",6530,2019,100
"80028",NA,"U65 PHYSICAL DISABILITY","SLOUGH","Total",11769,2019,100
"80029",NA,"U65 TOTAL","SLOUGH","In House",1802,2019,9.95195228364721
"80030",NA,"U65 LEARNING DISABILITY","SLOUGH","In House",3604,2019,9.57893677577548
"80031",NA,"U65 MENTAL HEALTH","SLOUGH","In House",0,2019,0
"80032",NA,"U65 PHYSICAL DISABILITY","SLOUGH","In House",0,2019,0
"80033",NA,"U65 TOTAL","SLOUGH","External",16305,2019,90.0480477163528
"80034",NA,"U65 LEARNING DISABILITY","SLOUGH","External",20808,2019,55.3048047808924
"80035",NA,"U65 MENTAL HEALTH","SLOUGH","External",4664,2019,71.4241960183767
"80036",NA,"U65 PHYSICAL DISABILITY","SLOUGH","External",6838,2019,58.1017928456114
"80037",NA,"U65 TOTAL","SOLIHULL","Total",33973.5459717,2019,100
"80038",NA,"U65 LEARNING DISABILITY","SOLIHULL","Total",77669.453225479,2019,100
"80039",NA,"U65 MENTAL HEALTH","SOLIHULL","Total",8079.598416,2019,100
"80040",NA,"U65 PHYSICAL DISABILITY","SOLIHULL","Total",14260.4559448,2019,100
"80041",NA,"U65 TOTAL","SOLIHULL","In House",4365.6757189,2019,12.8502209411305
"80042",NA,"U65 LEARNING DISABILITY","SOLIHULL","In House",8000.476489479,2019,10.3006731182375
"80043",NA,"U65 MENTAL HEALTH","SOLIHULL","In House",0,2019,0
"80044",NA,"U65 PHYSICAL DISABILITY","SOLIHULL","In House",660.1215858,2019,4.62903562379231
"80045",NA,"U65 TOTAL","SOLIHULL","External",29607.8702578,2019,87.1497790735868
"80046",NA,"U65 LEARNING DISABILITY","SOLIHULL","External",43779.159,2019,56.3659935559306
"80047",NA,"U65 MENTAL HEALTH","SOLIHULL","External",5386.398944,2019,66.6666666666667
"80048",NA,"U65 PHYSICAL DISABILITY","SOLIHULL","External",8846.8490438,2019,62.0376310410044
"80049",NA,"U65 TOTAL","SOMERSET","Total",97605,2019,100
"80050",NA,"U65 LEARNING DISABILITY","SOMERSET","Total",242967,2019,100
"80051",NA,"U65 MENTAL HEALTH","SOMERSET","Total",16858,2019,100
"80052",NA,"U65 PHYSICAL DISABILITY","SOMERSET","Total",38369,2019,100
"80053",NA,"U65 TOTAL","SOMERSET","In House",133,2019,0.13626351109062
"80054",NA,"U65 LEARNING DISABILITY","SOMERSET","In House",156,2019,0.0642062502315129
"80055",NA,"U65 MENTAL HEALTH","SOMERSET","In House",54,2019,0.320322695456163
"80056",NA,"U65 PHYSICAL DISABILITY","SOMERSET","In House",56,2019,0.14595115848732
"80057",NA,"U65 TOTAL","SOMERSET","External",97301,2019,99.6885405460786
"80058",NA,"U65 LEARNING DISABILITY","SOMERSET","External",161930,2019,66.6469108973647
"80059",NA,"U65 MENTAL HEALTH","SOMERSET","External",10370,2019,61.5138213311188
"80060",NA,"U65 PHYSICAL DISABILITY","SOMERSET","External",21674,2019,56.4883108759676
"80061",NA,"U65 TOTAL","SOUTH GLOUCESTERSHIRE","Total",50132,2019,100
"80062",NA,"U65 LEARNING DISABILITY","SOUTH GLOUCESTERSHIRE","Total",110902,2019,100
"80063",NA,"U65 MENTAL HEALTH","SOUTH GLOUCESTERSHIRE","Total",9883,2019,100
"80064",NA,"U65 PHYSICAL DISABILITY","SOUTH GLOUCESTERSHIRE","Total",27498,2019,100
"80065",NA,"U65 TOTAL","SOUTH GLOUCESTERSHIRE","In House",1027,2019,2.04859171786484
"80066",NA,"U65 LEARNING DISABILITY","SOUTH GLOUCESTERSHIRE","In House",1526,2019,1.37598961245063
"80067",NA,"U65 MENTAL HEALTH","SOUTH GLOUCESTERSHIRE","In House",206,2019,2.08438733178185
"80068",NA,"U65 PHYSICAL DISABILITY","SOUTH GLOUCESTERSHIRE","In House",302,2019,1.0982616917594
"80069",NA,"U65 TOTAL","SOUTH GLOUCESTERSHIRE","External",49105,2019,97.9514082821352
"80070",NA,"U65 LEARNING DISABILITY","SOUTH GLOUCESTERSHIRE","External",72408,2019,65.2900759228869
"80071",NA,"U65 MENTAL HEALTH","SOUTH GLOUCESTERSHIRE","External",6382,2019,64.5755337448143
"80072",NA,"U65 PHYSICAL DISABILITY","SOUTH GLOUCESTERSHIRE","External",18032,2019,65.5756782311441
"80073",NA,"U65 TOTAL","SOUTH TYNESIDE","Total",27911,2019,100
"80074",NA,"U65 LEARNING DISABILITY","SOUTH TYNESIDE","Total",55889,2019,100
"80075",NA,"U65 MENTAL HEALTH","SOUTH TYNESIDE","Total",8130,2019,100
"80076",NA,"U65 PHYSICAL DISABILITY","SOUTH TYNESIDE","Total",17292,2019,100
"80077",NA,"U65 TOTAL","SOUTH TYNESIDE","In House",780,2019,2.79459711224965
"80078",NA,"U65 LEARNING DISABILITY","SOUTH TYNESIDE","In House",1194,2019,2.13637746247025
"80079",NA,"U65 MENTAL HEALTH","SOUTH TYNESIDE","In House",0,2019,0
"80080",NA,"U65 PHYSICAL DISABILITY","SOUTH TYNESIDE","In House",366,2019,2.11658570437196
"80081",NA,"U65 TOTAL","SOUTH TYNESIDE","External",26954,2019,96.5712443122783
"80082",NA,"U65 LEARNING DISABILITY","SOUTH TYNESIDE","External",36560,2019,65.4153769077994
"80083",NA,"U65 MENTAL HEALTH","SOUTH TYNESIDE","External",5378,2019,66.150061500615
"80084",NA,"U65 PHYSICAL DISABILITY","SOUTH TYNESIDE","External",11162,2019,64.5500809622947
"80085",NA,"U65 TOTAL","SOUTHAMPTON","Total",34295,2019,100
"80086",NA,"U65 LEARNING DISABILITY","SOUTHAMPTON","Total",64633,2019,100
"80087",NA,"U65 MENTAL HEALTH","SOUTHAMPTON","Total",15421,2019,100
"80088",NA,"U65 PHYSICAL DISABILITY","SOUTHAMPTON","Total",18543,2019,100
"80089",NA,"U65 TOTAL","SOUTHAMPTON","In House",1710,2019,4.98614958448753
"80090",NA,"U65 LEARNING DISABILITY","SOUTHAMPTON","In House",3420,2019,5.29141460244767
"80091",NA,"U65 MENTAL HEALTH","SOUTHAMPTON","In House",0,2019,0
"80092",NA,"U65 PHYSICAL DISABILITY","SOUTHAMPTON","In House",0,2019,0
"80093",NA,"U65 TOTAL","SOUTHAMPTON","External",32585,2019,95.0138504155125
"80094",NA,"U65 LEARNING DISABILITY","SOUTHAMPTON","External",39688,2019,61.4051645444278
"80095",NA,"U65 MENTAL HEALTH","SOUTHAMPTON","External",10280,2019,66.6623435574866
"80096",NA,"U65 PHYSICAL DISABILITY","SOUTHAMPTON","External",12362,2019,66.6666666666667
"80097",NA,"U65 TOTAL","SOUTHEND ON SEA","Total",19701.952,2019,100
"80098",NA,"U65 LEARNING DISABILITY","SOUTHEND ON SEA","Total",40975.026,2019,100
"80099",NA,"U65 MENTAL HEALTH","SOUTHEND ON SEA","Total",7954.58,2019,100
"80100",NA,"U65 PHYSICAL DISABILITY","SOUTHEND ON SEA","Total",9619.628,2019,100
"80101",NA,"U65 TOTAL","SOUTHEND ON SEA","In House",0,2019,0
"80102",NA,"U65 LEARNING DISABILITY","SOUTHEND ON SEA","In House",0,2019,0
"80103",NA,"U65 MENTAL HEALTH","SOUTHEND ON SEA","In House",0,2019,0
"80104",NA,"U65 PHYSICAL DISABILITY","SOUTHEND ON SEA","In House",0,2019,0
"80105",NA,"U65 TOTAL","SOUTHEND ON SEA","External",19701.952,2019,100
"80106",NA,"U65 LEARNING DISABILITY","SOUTHEND ON SEA","External",27362.026,2019,66.7773243145715
"80107",NA,"U65 MENTAL HEALTH","SOUTHEND ON SEA","External",5284.29,2019,66.4307857863017
"80108",NA,"U65 PHYSICAL DISABILITY","SOUTHEND ON SEA","External",6312.628,2019,65.6223712600945
"80109",NA,"U65 TOTAL","SOUTHWARK","Total",42888,2019,100
"80110",NA,"U65 LEARNING DISABILITY","SOUTHWARK","Total",87665,2019,100
"80111",NA,"U65 MENTAL HEALTH","SOUTHWARK","Total",15826,2019,100
"80112",NA,"U65 PHYSICAL DISABILITY","SOUTHWARK","Total",22309,2019,100
"80113",NA,"U65 TOTAL","SOUTHWARK","In House",0,2019,0
"80114",NA,"U65 LEARNING DISABILITY","SOUTHWARK","In House",0,2019,0
"80115",NA,"U65 MENTAL HEALTH","SOUTHWARK","In House",0,2019,0
"80116",NA,"U65 PHYSICAL DISABILITY","SOUTHWARK","In House",0,2019,0
"80117",NA,"U65 TOTAL","SOUTHWARK","External",42888,2019,100
"80118",NA,"U65 LEARNING DISABILITY","SOUTHWARK","External",58444,2019,66.667427137398
"80119",NA,"U65 MENTAL HEALTH","SOUTHWARK","External",10550,2019,66.6624541893087
"80120",NA,"U65 PHYSICAL DISABILITY","SOUTHWARK","External",14872,2019,66.6636783360975
"80121",NA,"U65 TOTAL","ST HELENS","Total",30706,2019,100
"80122",NA,"U65 LEARNING DISABILITY","ST HELENS","Total",67296,2019,100
"80123",NA,"U65 MENTAL HEALTH","ST HELENS","Total",6156,2019,100
"80124",NA,"U65 PHYSICAL DISABILITY","ST HELENS","Total",14910,2019,100
"80125",NA,"U65 TOTAL","ST HELENS","In House",5893,2019,19.1916889207321
"80126",NA,"U65 LEARNING DISABILITY","ST HELENS","In House",11722,2019,17.4185687113647
"80127",NA,"U65 MENTAL HEALTH","ST HELENS","In House",0,2019,0
"80128",NA,"U65 PHYSICAL DISABILITY","ST HELENS","In House",64,2019,0.429242119382964
"80129",NA,"U65 TOTAL","ST HELENS","External",24813,2019,80.8083110792679
"80130",NA,"U65 LEARNING DISABILITY","ST HELENS","External",33184,2019,49.3105087969567
"80131",NA,"U65 MENTAL HEALTH","ST HELENS","External",4104,2019,66.6666666666667
"80132",NA,"U65 PHYSICAL DISABILITY","ST HELENS","External",9876,2019,66.2374245472837
"80133",NA,"U65 TOTAL","STAFFORDSHIRE","Total",111413,2019,100
"80134",NA,"U65 LEARNING DISABILITY","STAFFORDSHIRE","Total",241560,2019,100
"80135",NA,"U65 MENTAL HEALTH","STAFFORDSHIRE","Total",36108,2019,100
"80136",NA,"U65 PHYSICAL DISABILITY","STAFFORDSHIRE","Total",55131,2019,100
"80137",NA,"U65 TOTAL","STAFFORDSHIRE","In House",13080,2019,11.7401021424789
"80138",NA,"U65 LEARNING DISABILITY","STAFFORDSHIRE","In House",24356,2019,10.0827951647624
"80139",NA,"U65 MENTAL HEALTH","STAFFORDSHIRE","In House",624,2019,1.72814888667331
"80140",NA,"U65 PHYSICAL DISABILITY","STAFFORDSHIRE","In House",1028,2019,1.86464965264552
"80141",NA,"U65 TOTAL","STAFFORDSHIRE","External",98333,2019,88.2598978575211
"80142",NA,"U65 LEARNING DISABILITY","STAFFORDSHIRE","External",136684,2019,56.5838715019043
"80143",NA,"U65 MENTAL HEALTH","STAFFORDSHIRE","External",23448,2019,64.9385177799934
"80144",NA,"U65 PHYSICAL DISABILITY","STAFFORDSHIRE","External",35246,2019,63.931363479712
"80145",NA,"U65 TOTAL","STOCKPORT","Total",43163,2019,100
"80146",NA,"U65 LEARNING DISABILITY","STOCKPORT","Total",94164.53564,2019,100
"80147",NA,"U65 MENTAL HEALTH","STOCKPORT","Total",6763.841025,2019,100
"80148",NA,"U65 PHYSICAL DISABILITY","STOCKPORT","Total",25232.928509,2019,100
"80149",NA,"U65 TOTAL","STOCKPORT","In House",7314,2019,16.9450686930936
"80150",NA,"U65 LEARNING DISABILITY","STOCKPORT","In House",13928,2019,14.7911311889734
"80151",NA,"U65 MENTAL HEALTH","STOCKPORT","In House",686,2019,10.1421662257356
"80152",NA,"U65 PHYSICAL DISABILITY","STOCKPORT","In House",12,2019,0.0475569056351104
"80153",NA,"U65 TOTAL","STOCKPORT","External",35826,2019,83.0016449273683
"80154",NA,"U65 LEARNING DISABILITY","STOCKPORT","External",48832,2019,51.8581647199848
"80155",NA,"U65 MENTAL HEALTH","STOCKPORT","External",3840,2019,56.7724756659253
"80156",NA,"U65 PHYSICAL DISABILITY","STOCKPORT","External",16782,2019,66.5083325307019
"80157",NA,"U65 TOTAL","STOCKTON ON TEES","Total",24953,2019,100
"80158",NA,"U65 LEARNING DISABILITY","STOCKTON ON TEES","Total",50742,2019,100
"80159",NA,"U65 MENTAL HEALTH","STOCKTON ON TEES","Total",5532,2019,100
"80160",NA,"U65 PHYSICAL DISABILITY","STOCKTON ON TEES","Total",16831,2019,100
"80161",NA,"U65 TOTAL","STOCKTON ON TEES","In House",3760,2019,15.0683284575001
"80162",NA,"U65 LEARNING DISABILITY","STOCKTON ON TEES","In House",6456,2019,12.7231878916874
"80163",NA,"U65 MENTAL HEALTH","STOCKTON ON TEES","In House",402,2019,7.26681127982646
"80164",NA,"U65 PHYSICAL DISABILITY","STOCKTON ON TEES","In House",606,2019,3.60049907908027
"80165",NA,"U65 TOTAL","STOCKTON ON TEES","External",21193,2019,84.9316715424999
"80166",NA,"U65 LEARNING DISABILITY","STOCKTON ON TEES","External",27436,2019,54.0696070316503
"80167",NA,"U65 MENTAL HEALTH","STOCKTON ON TEES","External",3294,2019,59.5444685466377
"80168",NA,"U65 PHYSICAL DISABILITY","STOCKTON ON TEES","External",10624,2019,63.1216208187274
"80169",NA,"U65 TOTAL","STOKE ON TRENT","Total",39851.4,2019,100
"80170",NA,"U65 LEARNING DISABILITY","STOKE ON TRENT","Total",57129.1,2019,100
"80171",NA,"U65 MENTAL HEALTH","STOKE ON TRENT","Total",13545.6,2019,100
"80172",NA,"U65 PHYSICAL DISABILITY","STOKE ON TRENT","Total",7903.2,2019,100
"80173",NA,"U65 TOTAL","STOKE ON TRENT","In House",8149.05,2019,20.4485915174875
"80174",NA,"U65 LEARNING DISABILITY","STOKE ON TRENT","In House",14408.1,2019,25.2202467744109
"80175",NA,"U65 MENTAL HEALTH","STOKE ON TRENT","In House",96.6,2019,0.713146704464918
"80176",NA,"U65 PHYSICAL DISABILITY","STOKE ON TRENT","In House",1575,2019,19.9286365016702
"80177",NA,"U65 TOTAL","STOKE ON TRENT","External",31702.35,2019,79.5514084825125
"80178",NA,"U65 LEARNING DISABILITY","STOKE ON TRENT","External",42721,2019,74.7797532255891
"80179",NA,"U65 MENTAL HEALTH","STOKE ON TRENT","External",13449,2019,99.2868532955351
"80180",NA,"U65 PHYSICAL DISABILITY","STOKE ON TRENT","External",6328.2,2019,80.0713634983298
"80181",NA,"U65 TOTAL","SUFFOLK","Total",122698.119,2019,100
"80182",NA,"U65 LEARNING DISABILITY","SUFFOLK","Total",268049.073,2019,100
"80183",NA,"U65 MENTAL HEALTH","SUFFOLK","Total",20740.695,2019,100
"80184",NA,"U65 PHYSICAL DISABILITY","SUFFOLK","Total",67763.043,2019,100
"80185",NA,"U65 TOTAL","SUFFOLK","In House",6286.184,2019,5.12329288438399
"80186",NA,"U65 LEARNING DISABILITY","SUFFOLK","In House",9316.184,2019,3.47555165766233
"80187",NA,"U65 MENTAL HEALTH","SUFFOLK","In House",491.776,2019,2.3710680861948
"80188",NA,"U65 PHYSICAL DISABILITY","SUFFOLK","In House",2489.414,2019,3.673704558988
"80189",NA,"U65 TOTAL","SUFFOLK","External",116355.069,2019,94.8303608468521
"80190",NA,"U65 LEARNING DISABILITY","SUFFOLK","External",169292.812,2019,63.1573950640001
"80191",NA,"U65 MENTAL HEALTH","SUFFOLK","External",13329.736,2019,64.2685117350214
"80192",NA,"U65 PHYSICAL DISABILITY","SUFFOLK","External",42670.326,2019,62.9699082433473
"80193",NA,"U65 TOTAL","SUNDERLAND","Total",39584,2019,100
"80194",NA,"U65 LEARNING DISABILITY","SUNDERLAND","Total",89769,2019,100
